"t","ts","v"
"2021-09-12T14:39:26",1631450366,13.98
"2021-09-12T15:39:42",1631453982,13.98
"2021-09-12T16:39:57",1631457597,13.98
"2021-09-12T17:40:13",1631461213,13.99
"2021-09-12T18:40:28",1631464828,13.97
"2021-09-12T19:40:44",1631468444,13.97
"2021-09-12T20:40:59",1631472059,13.97
"2021-09-12T21:41:15",1631475675,13.97
"2021-09-12T22:41:30",1631479290,13.65
"2021-09-12T23:41:46",1631482906,13.47
"2021-09-13T00:42:01",1631486521,13.33
"2021-09-13T01:42:17",1631490137,13.18
"2021-09-13T02:42:32",1631493752,13.08
"2021-09-13T03:42:48",1631497368,13.01
"2021-09-13T04:43:03",1631500983,12.96
"2021-09-13T05:43:19",1631504599,12.88
"2021-09-13T06:43:34",1631508214,12.85
"2021-09-13T07:43:50",1631511830,12.82
"2021-09-13T08:44:05",1631515445,12.81
"2021-09-13T09:44:20",1631519060,12.79
"2021-09-13T10:44:36",1631522676,14.65
"2021-09-13T11:44:51",1631526291,14.64
"2021-09-13T12:45:07",1631529907,14.06
"2021-09-13T13:45:22",1631533522,13.99
"2021-09-13T14:45:38",1631537138,13.96
"2021-09-13T15:45:53",1631540753,13.95
"2021-09-13T16:46:09",1631544369,13.97
"2021-09-13T17:46:24",1631547984,13.97
"2021-09-13T18:46:40",1631551600,13.97
"2021-09-13T19:46:55",1631555215,13.97
"2021-09-13T20:47:11",1631558831,13.98
"2021-09-13T21:47:26",1631562446,13.97
"2021-09-13T22:47:42",1631566062,13.65
"2021-09-13T23:47:57",1631569677,13.48
"2021-09-14T00:48:13",1631573293,13.33
"2021-09-14T01:48:28",1631576908,13.21
"2021-09-14T02:48:44",1631580524,13.10
"2021-09-14T03:48:59",1631584139,13.01
"2021-09-14T04:49:15",1631587755,12.96
"2021-09-14T05:49:30",1631591370,12.89
"2021-09-14T06:49:45",1631594985,12.85
"2021-09-14T07:50:01",1631598601,12.83
"2021-09-14T08:50:16",1631602216,12.81
"2021-09-14T09:50:32",1631605832,12.82
"2021-09-14T10:50:47",1631609447,14.89
"2021-09-14T11:51:03",1631613063,14.64
"2021-09-14T12:51:18",1631616678,14.66
"2021-09-14T13:51:34",1631620294,13.97
"2021-09-14T14:51:49",1631623909,13.97
"2021-09-14T15:52:05",1631627525,13.97
"2021-09-14T16:52:20",1631631140,13.98
"2021-09-14T17:52:36",1631634756,13.97
"2021-09-14T18:52:51",1631638371,13.97
"2021-09-14T19:53:07",1631641987,13.96
"2021-09-14T20:53:22",1631645602,13.97
"2021-09-14T21:53:38",1631649218,13.75
"2021-09-14T22:53:53",1631652833,13.57
"2021-09-14T23:54:09",1631656449,13.42
"2021-09-15T00:54:24",1631660064,13.27
"2021-09-15T01:54:40",1631663680,13.14
"2021-09-15T02:54:55",1631667295,13.05
"2021-09-15T03:55:10",1631670910,13.00
"2021-09-15T04:55:26",1631674526,12.91
"2021-09-15T05:55:41",1631678141,12.87
"2021-09-15T06:55:57",1631681757,12.85
"2021-09-15T07:56:12",1631685372,12.83
"2021-09-15T08:56:28",1631688988,12.79
"2021-09-15T09:56:43",1631692603,12.77
"2021-09-15T10:56:59",1631696219,12.95
"2021-09-15T11:57:14",1631699834,14.65
"2021-09-15T12:57:30",1631703450,14.67
"2021-09-15T13:57:45",1631707065,13.97
"2021-09-15T14:58:01",1631710681,13.97
"2021-09-15T15:58:16",1631714296,13.97
"2021-09-15T16:58:32",1631717912,13.97
"2021-09-15T17:58:47",1631721527,13.97
"2021-09-15T18:59:03",1631725143,13.98
"2021-09-15T19:59:18",1631728758,13.99
"2021-09-15T20:59:34",1631732374,13.97
"2021-09-15T21:59:49",1631735989,13.90
"2021-09-15T23:00:05",1631739605,13.62
"2021-09-16T00:00:20",1631743220,13.44
"2021-09-16T01:00:35",1631746835,13.31
"2021-09-16T02:00:51",1631750451,13.16
"2021-09-16T03:01:06",1631754066,13.05
"2021-09-16T04:01:22",1631757682,13.01
"2021-09-16T05:01:37",1631761297,12.95
"2021-09-16T06:01:53",1631764913,12.89
"2021-09-16T07:02:08",1631768528,12.85
"2021-09-16T08:02:24",1631772144,12.82
"2021-09-16T09:02:39",1631775759,12.79
"2021-09-16T10:02:55",1631779375,12.76
"2021-09-16T11:03:10",1631782990,13.01
"2021-09-16T12:03:26",1631786606,14.65
"2021-09-16T13:03:41",1631790221,14.63
"2021-09-16T14:03:57",1631793837,13.96
"2021-09-16T15:04:12",1631797452,13.99
"2021-09-16T12:41:05",1631788865,13.99
"2021-09-16T13:41:05",1631792465,13.97
"2021-09-16T14:41:20",1631796080,13.97
"2021-09-16T15:41:35",1631799695,13.98
"2021-09-16T16:41:51",1631803311,13.96
"2021-09-16T17:42:06",1631806926,13.53
"2021-09-16T18:42:22",1631810542,12.73
"2021-09-16T19:42:37",1631814157,12.54
"2021-09-16T20:42:53",1631817773,12.58
"2021-09-16T21:43:08",1631821388,12.60
"2021-09-16T22:43:24",1631825004,12.59
"2021-09-16T23:43:39",1631828619,12.59
"2021-09-17T00:43:55",1631832235,12.61
"2021-09-17T01:44:10",1631835850,12.57
"2021-09-17T02:44:26",1631839466,12.61
"2021-09-17T03:44:41",1631843081,12.59
"2021-09-17T04:44:57",1631846697,12.58
"2021-09-17T05:45:12",1631850312,12.59
"2021-09-17T06:45:28",1631853928,12.59
"2021-09-17T07:45:43",1631857543,12.59
"2021-09-17T08:45:59",1631861159,12.65
"2021-09-17T09:46:14",1631864774,12.73
"2021-09-17T10:46:30",1631868390,13.51
"2021-09-17T11:46:45",1631872005,13.71
"2021-09-17T12:47:00",1631875620,13.22
"2021-09-17T13:47:16",1631879236,13.97
"2021-09-17T14:47:31",1631882851,14.64
"2021-09-17T15:47:47",1631886467,14.62
"2021-09-17T16:48:02",1631890082,13.97
"2021-09-17T17:48:18",1631893698,13.54
"2021-09-17T18:48:18",1631897298,12.86
"2021-09-17T19:48:18",1631900898,12.56
"2021-09-17T20:48:18",1631904498,11.75
"2021-09-17T21:48:18",1631908098,12.06
"2021-09-17T22:48:18",1631911698,12.03
"2021-09-17T23:48:18",1631915298,12.32
"2021-09-18T00:48:33",1631918913,12.47
"2021-09-18T01:48:48",1631922528,12.51
"2021-09-18T02:49:04",1631926144,12.51
"2021-09-18T03:49:19",1631929759,12.50
"2021-09-18T04:49:35",1631933375,12.49
"2021-09-18T05:49:50",1631936990,12.46
"2021-09-18T06:50:06",1631940606,12.47
"2021-09-18T07:50:21",1631944221,12.53
"2021-09-18T08:50:37",1631947837,12.82
"2021-09-18T09:50:52",1631951452,13.54
"2021-09-18T10:51:08",1631955068,13.64
"2021-09-18T11:51:23",1631958683,14.47
"2021-09-18T12:51:23",1631962283,14.60
"2021-09-18T13:51:23",1631965883,14.71
"2021-09-18T14:51:26",1631969486,14.69
"2021-09-18T15:36:11",1631972171,13.75
"2021-09-18T16:36:16",1631975776,13.32
"2021-09-18T17:36:17",1631979377,13.04
"2021-09-18T18:36:17",1631982977,12.92
"2021-09-18T19:36:17",1631986577,12.74
"2021-09-18T20:36:17",1631990177,12.85
"2021-09-18T21:36:32",1631993792,12.79
"2021-09-18T22:36:47",1631997407,12.79
"2021-09-18T23:37:03",1632001023,12.79
"2021-09-19T00:37:18",1632004638,12.74
"2021-09-19T01:37:34",1632008254,12.72
"2021-09-19T02:37:49",1632011869,12.74
"2021-09-19T03:38:05",1632015485,12.71
"2021-09-19T04:38:20",1632019100,12.71
"2021-09-19T05:38:36",1632022716,12.70
"2021-09-19T06:38:51",1632026331,12.68
"2021-09-19T07:39:07",1632029947,12.69
"2021-09-19T08:39:22",1632033562,12.82
"2021-09-19T09:39:38",1632037178,13.35
"2021-09-19T10:39:53",1632040793,14.51
"2021-09-19T11:40:09",1632044409,14.63
"2021-09-19T12:40:24",1632048024,14.64
